date,month,strategy,type,entry,stoploss,target,rr,ai_prob,ai_confidence,bias,macro_bias,regime,result,pnl_r
2025-08-06,2025-08,VWAP_REVERSION,BUY,55326.6,55241.49,55428.73,1.2,0.572,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-06,2025-08,ORB,BUY,55547.5,55489.71,55616.85,1.2,0.661,HIGH,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-08-07,2025-08,ORB,SELL,55124.8,55211.3,55021.0,1.2,0.802,HIGH,SELL,SELL,TREND,TARGET_WIN,1.2
2025-08-07,2025-08,ORB,SELL,55104.25,55150.79,55048.4,1.2,0.584,MEDIUM,SELL,SELL,TREND,LOSS,-1.0
2025-08-08,2025-08,VWAP_REVERSION,BUY,55137.0,55083.77,55200.88,1.2,0.519,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-08,2025-08,PIVOT_SCALP,BUY,55137.0,55083.77,55200.88,1.2,0.519,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-08,2025-08,VWAP_REVERSION,BUY,55171.35,55083.47,55276.81,1.2,0.554,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-08-11,2025-08,VWAP_REVERSION,BUY,55122.3,55025.66,55238.27,1.2,0.596,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-11,2025-08,VWAP_REVERSION,SELL,55233.75,55313.46,55138.1,1.2,0.511,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-11,2025-08,VWAP_REVERSION,SELL,55277.3,55308.36,55240.03,1.2,0.636,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-11,2025-08,VWAP_REVERSION,SELL,55232.25,55308.32,55140.97,1.2,0.508,MEDIUM,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-12,2025-08,ORB,BUY,55485.85,55419.65,55565.29,1.2,0.646,HIGH,NEUTRAL,BUY,CHOPPY,TRAIL_WIN,0.3
2025-08-12,2025-08,VWAP_REVERSION,BUY,55261.4,55226.15,55303.7,1.2,0.648,HIGH,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-12,2025-08,EMA_SCALP,SELL,55230.25,55325.99,55115.36,1.2,0.537,MEDIUM,SELL,NEUTRAL,RANGE,TARGET_WIN,1.2
2025-08-12,2025-08,ORB,SELL,55175.65,55285.04,55044.38,1.2,0.67,HIGH,SELL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-13,2025-08,VWAP_REVERSION,BUY,55144.55,55087.28,55213.27,1.2,0.57,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-08-13,2025-08,VWAP_REVERSION,BUY,55174.7,55087.57,55279.26,1.2,0.766,HIGH,BUY,NEUTRAL,RANGE,LOSS,-1.0
2025-08-13,2025-08,VWAP_REVERSION,BUY,55106.7,55022.04,55208.29,1.2,0.531,MEDIUM,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-13,2025-08,VWAP_REVERSION,BUY,55078.2,55057.64,55102.87,1.2,0.762,HIGH,SELL,NEUTRAL,CHOPPY,TRAIL_WIN,0.08
2025-08-13,2025-08,VWAP_REVERSION,BUY,55088.95,55058.86,55125.06,1.2,0.593,MEDIUM,SELL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-08-14,2025-08,ORB,BUY,55333.65,55226.04,55462.78,1.2,0.568,MEDIUM,BUY,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-14,2025-08,ORB,BUY,55389.5,55241.22,55567.44,1.2,0.816,HIGH,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-08-14,2025-08,PIVOT_SCALP,SELL,55324.6,55425.46,55203.57,1.2,0.688,HIGH,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-08-14,2025-08,PIVOT_SCALP,SELL,55292.75,55364.06,55207.18,1.2,0.629,HIGH,SELL,NEUTRAL,RANGE,LOSS,-1.0
2025-08-14,2025-08,VWAP_REVERSION,BUY,55305.4,55225.72,55401.02,1.2,0.677,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-14,2025-08,VWAP_REVERSION,BUY,55339.25,55268.28,55424.41,1.2,0.574,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.03
2025-08-18,2025-08,PIVOT_SCALP,SELL,56030.95,56139.19,55901.06,1.2,0.512,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-18,2025-08,PIVOT_SCALP,SELL,56033.6,56084.46,55972.57,1.2,0.506,MEDIUM,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-18,2025-08,PIVOT_SCALP,SELL,56018.4,56075.6,55949.76,1.2,0.756,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-18,2025-08,VWAP_REVERSION,BUY,55932.95,55888.03,55986.85,1.2,0.562,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-18,2025-08,PIVOT_SCALP,SELL,55963.4,56016.44,55899.75,1.2,0.556,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.03
2025-08-18,2025-08,VWAP_REVERSION,BUY,55817.6,55767.94,55877.19,1.2,0.653,HIGH,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-08-19,2025-08,VWAP_REVERSION,BUY,55700.35,55611.43,55807.05,1.2,0.778,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-19,2025-08,VWAP_REVERSION,SELL,55699.4,55730.88,55661.62,1.2,0.578,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-19,2025-08,VWAP_REVERSION,SELL,55676.4,55730.1,55611.96,1.2,0.537,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-08-19,2025-08,ORB,BUY,55816.75,55786.31,55853.28,1.2,0.646,HIGH,BUY,NEUTRAL,TREND,TRAIL_WIN,0.06
2025-08-20,2025-08,VWAP_REVERSION,BUY,55680.4,55571.36,55811.25,1.2,0.553,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-08-20,2025-08,PIVOT_SCALP,BUY,55680.4,55571.36,55811.25,1.2,0.553,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-08-20,2025-08,VWAP_REVERSION,SELL,55677.7,55745.43,55596.42,1.2,0.64,HIGH,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.03
2025-08-20,2025-08,VWAP_REVERSION,BUY,55646.0,55615.22,55682.94,1.2,0.613,HIGH,SELL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-08-20,2025-08,EMA_SCALP,BUY,55700.5,55667.94,55739.57,1.2,0.55,MEDIUM,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-08-21,2025-08,VWAP_REVERSION,SELL,55861.2,55923.95,55785.9,1.2,0.506,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-21,2025-08,EMA_SCALP,SELL,55824.35,55876.49,55761.78,1.2,0.73,HIGH,SELL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-22,2025-08,ORB,SELL,55438.35,55562.0,55289.97,1.2,0.61,HIGH,SELL,SELL,TREND,TARGET_WIN,1.2
2025-08-22,2025-08,VWAP_REVERSION,BUY,55334.35,55302.99,55371.98,1.2,0.6,HIGH,SELL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-08-25,2025-08,VWAP_REVERSION,SELL,55264.5,55311.34,55208.29,1.2,0.565,MEDIUM,NEUTRAL,NEUTRAL,RANGE,TARGET_WIN,1.2
2025-08-25,2025-08,VWAP_REVERSION,BUY,55136.55,55058.4,55230.33,1.2,0.646,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-25,2025-08,VWAP_REVERSION,BUY,55158.4,55082.88,55249.02,1.2,0.578,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-08-25,2025-08,VWAP_REVERSION,BUY,55126.25,55080.04,55181.7,1.2,0.587,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-08-26,2025-08,VWAP_REVERSION,SELL,54624.55,54679.18,54558.99,1.2,0.578,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-08-28,2025-08,VWAP_REVERSION,SELL,54117.3,54221.45,53992.32,1.2,0.538,MEDIUM,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-08-28,2025-08,PIVOT_SCALP,BUY,54077.65,53991.95,54180.49,1.2,0.727,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-28,2025-08,VWAP_REVERSION,SELL,54194.45,54323.4,54039.71,1.2,0.725,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-08-29,2025-08,VWAP_REVERSION,SELL,53888.85,53969.99,53791.48,1.2,0.667,HIGH,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-08-29,2025-08,VWAP_REVERSION,SELL,54001.7,54029.41,53968.45,1.2,0.546,MEDIUM,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-08-29,2025-08,VWAP_REVERSION,SELL,53968.05,54043.71,53877.26,1.2,0.705,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-01,2025-09,PIVOT_SCALP,SELL,53891.6,53992.43,53770.6,1.2,0.572,MEDIUM,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-01,2025-09,VWAP_REVERSION,BUY,53823.3,53775.75,53880.36,1.2,0.692,HIGH,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-01,2025-09,VWAP_REVERSION,BUY,53855.25,53793.43,53929.43,1.2,0.574,MEDIUM,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-01,2025-09,VWAP_REVERSION,BUY,53781.45,53713.24,53863.3,1.2,0.517,MEDIUM,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-02,2025-09,VWAP_REVERSION,SELL,54067.05,54146.39,53971.84,1.2,0.528,MEDIUM,BUY,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-09-02,2025-09,VWAP_REVERSION,SELL,54069.65,54141.45,53983.49,1.2,0.541,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-09-02,2025-09,VWAP_REVERSION,BUY,54069.15,54029.76,54116.42,1.2,0.654,HIGH,NEUTRAL,BUY,CHOPPY,LOSS,-1.0
2025-09-02,2025-09,ORB,SELL,53765.85,53860.19,53652.64,1.2,0.551,MEDIUM,SELL,SELL,TREND,TARGET_WIN,1.2
2025-09-02,2025-09,ORB,SELL,53649.45,53773.15,53501.01,1.2,0.603,HIGH,SELL,SELL,TREND,EOD_WIN,0.13
2025-09-03,2025-09,VWAP_REVERSION,SELL,53694.95,53751.08,53627.59,1.2,0.564,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-09-03,2025-09,VWAP_REVERSION,SELL,53737.25,53782.98,53682.37,1.2,0.556,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-03,2025-09,ORB,BUY,53850.25,53728.28,53996.61,1.2,0.529,MEDIUM,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-09-03,2025-09,ORB,BUY,53818.95,53766.04,53882.44,1.2,0.718,HIGH,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-09-04,2025-09,VWAP_REVERSION,BUY,54274.15,54181.22,54385.67,1.2,0.542,MEDIUM,NEUTRAL,BUY,TREND,LOSS,-1.0
2025-09-04,2025-09,VWAP_REVERSION,BUY,54247.8,54139.56,54377.69,1.2,0.694,HIGH,NEUTRAL,BUY,CHOPPY,LOSS,-1.0
2025-09-05,2025-09,ORB,SELL,54074.0,54170.09,53958.69,1.2,0.527,MEDIUM,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-05,2025-09,VWAP_REVERSION,BUY,54066.75,54019.57,54123.37,1.2,0.708,HIGH,SELL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-08,2025-09,ORB,BUY,54300.05,54154.15,54475.13,1.2,0.648,HIGH,BUY,BUY,TREND,LOSS,-1.0
2025-09-09,2025-09,ORB,SELL,54197.05,54252.25,54130.81,1.2,0.763,HIGH,SELL,NEUTRAL,TREND,TRAIL_WIN,0.03
2025-09-09,2025-09,ORB,SELL,54180.25,54222.21,54129.9,1.2,0.801,HIGH,SELL,NEUTRAL,CHOPPY,TRAIL_WIN,0.04
2025-09-09,2025-09,VWAP_REVERSION,BUY,54197.85,54156.0,54248.07,1.2,0.643,HIGH,SELL,NEUTRAL,RANGE,LOSS,-1.0
2025-09-09,2025-09,VWAP_REVERSION,BUY,54168.8,54143.08,54199.66,1.2,0.546,MEDIUM,SELL,NEUTRAL,RANGE,LOSS,-1.0
2025-09-09,2025-09,VWAP_REVERSION,BUY,54181.35,54130.22,54242.71,1.2,0.531,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-10,2025-09,ORB,BUY,54601.3,54492.34,54732.05,1.2,0.522,MEDIUM,BUY,BUY,TREND,TRAIL_WIN,0.02
2025-09-10,2025-09,ORB,BUY,54651.8,54554.06,54769.09,1.2,0.756,HIGH,BUY,BUY,TREND,LOSS,-1.0
2025-09-10,2025-09,VWAP_REVERSION,SELL,54598.2,54633.44,54555.91,1.2,0.763,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-10,2025-09,PIVOT_SCALP,SELL,54598.2,54633.44,54555.91,1.2,0.763,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-10,2025-09,VWAP_REVERSION,SELL,54583.8,54621.6,54538.44,1.2,0.515,MEDIUM,BUY,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-11,2025-09,VWAP_REVERSION,BUY,54565.8,54521.48,54618.98,1.2,0.707,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-11,2025-09,ORB,BUY,54678.55,54601.98,54770.43,1.2,0.517,MEDIUM,BUY,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-09-11,2025-09,ORB,BUY,54708.55,54633.68,54798.39,1.2,0.56,MEDIUM,BUY,BUY,TREND,LOSS,-1.0
2025-09-11,2025-09,VWAP_REVERSION,SELL,54667.55,54737.54,54583.56,1.2,0.551,MEDIUM,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-12,2025-09,VWAP_REVERSION,SELL,54684.95,54727.65,54633.71,1.2,0.702,HIGH,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-12,2025-09,VWAP_REVERSION,SELL,54656.2,54720.6,54578.92,1.2,0.541,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-12,2025-09,PIVOT_SCALP,SELL,54771.9,54824.45,54708.84,1.2,0.68,HIGH,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-15,2025-09,PIVOT_SCALP,SELL,54868.45,54908.14,54820.82,1.2,0.547,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-15,2025-09,ORB,BUY,54988.9,54925.01,55065.57,1.2,0.527,MEDIUM,BUY,BUY,TREND,LOSS,-1.0
2025-09-15,2025-09,ORB,BUY,55004.0,54950.47,55068.24,1.2,0.842,HIGH,BUY,BUY,TREND,LOSS,-1.0
2025-09-16,2025-09,ORB,BUY,54961.95,54906.03,55029.05,1.2,0.511,MEDIUM,BUY,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-16,2025-09,ORB,BUY,54995.7,54943.07,55058.86,1.2,0.532,MEDIUM,BUY,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-16,2025-09,VWAP_REVERSION,SELL,55055.8,55120.69,54977.93,1.2,0.625,HIGH,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-16,2025-09,PIVOT_SCALP,SELL,55055.8,55120.69,54977.93,1.2,0.625,HIGH,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-16,2025-09,VWAP_REVERSION,SELL,55125.35,55154.2,55090.73,1.2,0.532,MEDIUM,BUY,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-16,2025-09,EMA_SCALP,BUY,55145.55,55108.16,55190.42,1.2,0.649,HIGH,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-17,2025-09,VWAP_REVERSION,SELL,55322.55,55382.62,55250.47,1.2,0.535,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-17,2025-09,PIVOT_SCALP,SELL,55322.55,55382.62,55250.47,1.2,0.535,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-19,2025-09,VWAP_REVERSION,BUY,55541.5,55485.12,55609.16,1.2,0.544,MEDIUM,SELL,NEUTRAL,RANGE,LOSS,-1.0
2025-09-19,2025-09,ORB,SELL,55534.25,55564.8,55497.59,1.2,0.565,MEDIUM,SELL,NEUTRAL,RANGE,LOSS,-1.0
2025-09-19,2025-09,VWAP_REVERSION,BUY,55550.75,55477.48,55638.67,1.2,0.554,MEDIUM,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-22,2025-09,ORB,BUY,55573.25,55524.0,55632.35,1.2,0.558,MEDIUM,BUY,NEUTRAL,TREND,LOSS,-1.0
2025-09-22,2025-09,ORB,BUY,55568.05,55528.41,55615.62,1.2,0.621,HIGH,BUY,NEUTRAL,TREND,TRAIL_WIN,0.04
2025-09-22,2025-09,VWAP_REVERSION,BUY,55558.5,55497.12,55632.16,1.2,0.745,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.03
2025-09-22,2025-09,VWAP_REVERSION,SELL,55560.45,55592.82,55521.61,1.2,0.556,MEDIUM,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-23,2025-09,ORB,SELL,55179.25,55272.61,55067.22,1.2,0.651,HIGH,SELL,SELL,TREND,LOSS,-1.0
2025-09-23,2025-09,VWAP_REVERSION,SELL,55279.3,55354.11,55189.53,1.2,0.564,MEDIUM,NEUTRAL,SELL,RANGE,TRAIL_WIN,0.03
2025-09-23,2025-09,VWAP_REVERSION,SELL,55222.15,55354.34,55063.52,1.2,0.69,HIGH,SELL,SELL,CHOPPY,LOSS,-1.0
2025-09-23,2025-09,VWAP_REVERSION,BUY,55239.15,55177.68,55312.91,1.2,0.601,HIGH,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-23,2025-09,ORB,BUY,55511.95,55461.64,55572.32,1.2,0.627,HIGH,BUY,BUY,TREND,TARGET_WIN,1.2
2025-09-23,2025-09,ORB,BUY,55526.35,55461.77,55603.85,1.2,0.603,HIGH,BUY,BUY,TREND,TARGET_WIN,1.2
2025-09-24,2025-09,ORB,SELL,55215.6,55292.59,55123.21,1.2,0.586,MEDIUM,SELL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-25,2025-09,VWAP_REVERSION,BUY,55136.55,55069.65,55216.83,1.2,0.655,HIGH,SELL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-25,2025-09,VWAP_REVERSION,BUY,55136.4,55066.33,55220.48,1.2,0.582,MEDIUM,SELL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-09-25,2025-09,VWAP_REVERSION,BUY,55104.55,55049.9,55170.13,1.2,0.522,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-26,2025-09,ORB,SELL,54647.35,54727.37,54551.33,1.2,0.651,HIGH,SELL,SELL,TREND,TARGET_WIN,1.2
2025-09-26,2025-09,ORB,SELL,54663.1,54724.05,54589.96,1.2,0.611,HIGH,SELL,SELL,TREND,TARGET_WIN,1.2
2025-09-29,2025-09,VWAP_REVERSION,SELL,54565.55,54655.83,54457.21,1.2,0.725,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-29,2025-09,EMA_SCALP,SELL,54497.25,54524.59,54464.44,1.2,0.562,MEDIUM,SELL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-09-29,2025-09,ORB,SELL,54314.35,54406.55,54203.71,1.2,0.759,HIGH,SELL,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-09-30,2025-09,PIVOT_SCALP,SELL,54664.7,54800.81,54501.37,1.2,0.556,MEDIUM,NEUTRAL,NEUTRAL,RANGE,TRAIL_WIN,0.3
2025-09-30,2025-09,PIVOT_SCALP,SELL,54672.35,54714.88,54621.31,1.2,0.565,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-30,2025-09,ORB,SELL,54577.75,54707.34,54422.24,1.2,0.635,HIGH,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-30,2025-09,VWAP_REVERSION,BUY,54612.75,54556.82,54679.87,1.2,0.527,MEDIUM,NEUTRAL,NEUTRAL,TREND,LOSS,-1.0
2025-09-30,2025-09,VWAP_REVERSION,BUY,54557.55,54496.75,54630.51,1.2,0.631,HIGH,SELL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-09-30,2025-09,VWAP_REVERSION,SELL,54645.25,54678.05,54605.89,1.2,0.564,MEDIUM,BUY,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-01,2025-10,ORB,BUY,54905.9,54736.22,55109.52,1.2,0.56,MEDIUM,BUY,NEUTRAL,TREND,TARGET_WIN,1.2
2025-10-03,2025-10,VWAP_REVERSION,SELL,55421.4,55488.32,55341.1,1.2,0.625,HIGH,BUY,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-10-03,2025-10,VWAP_REVERSION,SELL,55403.55,55483.01,55308.2,1.2,0.737,HIGH,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-03,2025-10,VWAP_REVERSION,BUY,55392.3,55324.47,55473.7,1.2,0.614,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-03,2025-10,VWAP_REVERSION,BUY,55405.6,55350.4,55471.84,1.2,0.645,HIGH,BUY,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-03,2025-10,VWAP_REVERSION,SELL,55453.45,55495.25,55403.29,1.2,0.585,MEDIUM,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-03,2025-10,VWAP_REVERSION,SELL,55433.75,55495.26,55359.94,1.2,0.606,HIGH,BUY,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-06,2025-10,ORB,BUY,55967.65,55891.0,56059.63,1.2,0.552,MEDIUM,BUY,BUY,TREND,TRAIL_WIN,0.02
2025-10-06,2025-10,ORB,BUY,55970.4,55914.82,56037.1,1.2,0.701,HIGH,BUY,BUY,TREND,TRAIL_WIN,0.3
2025-10-06,2025-10,ORB,BUY,55992.05,55914.99,56084.52,1.2,0.894,HIGH,BUY,BUY,TREND,TARGET_WIN,1.2
2025-10-07,2025-10,ORB,BUY,56240.8,56109.34,56398.55,1.2,0.761,HIGH,BUY,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-10-07,2025-10,ORB,BUY,56278.55,56141.73,56442.73,1.2,0.887,HIGH,BUY,NEUTRAL,TREND,TARGET_WIN,1.2
2025-10-07,2025-10,ORB,BUY,56304.3,56222.09,56402.95,1.2,0.605,HIGH,BUY,NEUTRAL,TREND,TRAIL_WIN,0.02
2025-10-07,2025-10,VWAP_REVERSION,SELL,56390.95,56445.92,56324.99,1.2,0.532,MEDIUM,BUY,NEUTRAL,RANGE,LOSS,-1.0
2025-10-07,2025-10,PIVOT_SCALP,SELL,56444.15,56486.44,56393.4,1.2,0.551,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TRAIL_WIN,0.04
2025-10-08,2025-10,ORB,SELL,56073.05,56126.47,56008.95,1.2,0.504,MEDIUM,SELL,SELL,TREND,TARGET_WIN,1.2
2025-10-08,2025-10,ORB,SELL,56073.15,56105.52,56034.31,1.2,0.579,MEDIUM,SELL,SELL,TREND,TRAIL_WIN,0.3
2025-10-09,2025-10,VWAP_REVERSION,SELL,56025.55,56083.07,55956.53,1.2,0.509,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-09,2025-10,VWAP_REVERSION,SELL,56030.7,56081.13,55970.18,1.2,0.554,MEDIUM,BUY,NEUTRAL,CHOPPY,TRAIL_WIN,0.04
2025-10-09,2025-10,ORB,BUY,56151.1,56047.22,56275.76,1.2,0.569,MEDIUM,BUY,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-10-09,2025-10,VWAP_REVERSION,SELL,56186.45,56227.47,56137.23,1.2,0.634,HIGH,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-10-09,2025-10,PIVOT_SCALP,SELL,56186.45,56227.47,56137.23,1.2,0.634,HIGH,NEUTRAL,NEUTRAL,TREND,TRAIL_WIN,0.3
2025-10-09,2025-10,PIVOT_SCALP,SELL,56171.25,56208.99,56125.96,1.2,0.695,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-13,2025-10,VWAP_REVERSION,BUY,56457.1,56318.87,56622.98,1.2,0.703,HIGH,NEUTRAL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-10-13,2025-10,ORB,BUY,56646.4,56577.0,56729.68,1.2,0.587,MEDIUM,BUY,NEUTRAL,RANGE,LOSS,-1.0
2025-10-13,2025-10,EMA_SCALP,BUY,56646.4,56577.0,56729.68,1.2,0.587,MEDIUM,BUY,NEUTRAL,RANGE,LOSS,-1.0
2025-10-13,2025-10,VWAP_REVERSION,SELL,56617.15,56690.26,56529.42,1.2,0.507,MEDIUM,BUY,NEUTRAL,CHOPPY,TRAIL_WIN,0.3
2025-10-13,2025-10,ORB,BUY,56617.95,56521.16,56734.1,1.2,0.541,MEDIUM,BUY,NEUTRAL,TREND,TARGET_WIN,1.2
2025-10-13,2025-10,VWAP_REVERSION,SELL,56573.0,56659.48,56469.22,1.2,0.548,MEDIUM,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-14,2025-10,ORB,SELL,56451.4,56540.66,56344.29,1.2,0.563,MEDIUM,SELL,NEUTRAL,TREND,TARGET_WIN,1.2
2025-10-14,2025-10,VWAP_REVERSION,BUY,56306.6,56261.52,56360.7,1.2,0.617,HIGH,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-14,2025-10,PIVOT_SCALP,BUY,56306.6,56261.52,56360.7,1.2,0.617,HIGH,NEUTRAL,NEUTRAL,CHOPPY,LOSS,-1.0
2025-10-14,2025-10,VWAP_REVERSION,BUY,56280.05,56224.19,56347.08,1.2,0.789,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
2025-10-14,2025-10,PIVOT_SCALP,BUY,56280.05,56224.19,56347.08,1.2,0.789,HIGH,NEUTRAL,NEUTRAL,CHOPPY,TARGET_WIN,1.2
